FRAME;ANGLE;CENTER X;CENTER Y;WIDTH;HEIGHT;
1617;120;252.86;87.0181;47.3837;51.6414;
1618;123.461;252.4;85.4165;47.2342;52.2698;
1619;122.433;252.496;85.9833;47.3011;52.0402;
1620;123.378;252.456;85.2765;46.997;51.4943;
1621;123.806;252.504;85.98;46.3205;50.7667;
1622;124.583;252.525;85.5542;45.5359;49.877;
1623;124.672;252.625;86.1777;44.7075;48.8223;
1624;124.334;252.604;86.2916;43.1854;47.0033;
1625;124.334;252.604;86.2916;43.1854;47.0033;
1626;123.759;252.82;85.745;42.3291;46.0931;
1627;122.831;252.894;86.4309;41.29;44.8715;
1628;122.546;252.99;85.8908;40.7842;44.2857;
1629;123.438;253.046;86.3284;40.1147;43.6799;
1630;123.882;253.182;85.9354;39.7364;43.2885;
1631;124.05;253.108;86.4532;38.9955;42.4557;
1632;124.705;253.153;86.0033;38.6542;42.1217;
1633;124.199;253.173;86.4532;38.3547;41.7809;
1634;125.621;254.523;86.661;37.9801;41.588;
1635;125.816;255.206;87.6003;37.5579;40.8908;
1636;124.344;255.421;87.0948;37.4227;40.8564;
1637;126.122;255.216;87.8978;37.2753;40.5638;
1638;126.119;255.422;87.3609;37.0753;40.3328;
1639;126.738;255.221;87.725;36.8334;40.195;
1640;126.554;255.291;87.1953;36.7404;39.9611;
1641;126.996;256.588;87.6431;35.9013;39.2675;
1642;126.996;256.588;87.6431;35.9013;39.2675;
1643;126.996;256.588;87.6431;35.9013;39.2675;
1644;126.996;256.588;87.6431;35.9013;39.2675;
1645;126.996;256.588;87.6431;35.9013;39.2675;
1646;127.886;256.702;87.0277;36.1175;39.4262;
1647;127.214;256.608;87.461;36.0465;39.4734;
1648;127.033;256.167;86.697;35.8715;39.4222;
1649;127.977;256.292;88.913;35.9635;39.4184;
1650;142.627;258.774;96.4248;36.7129;39.3356;
1651;156.736;259.641;107.664;37.289;38.4892;
1652;175.883;259.673;116.347;37.26;38.385;
1653;17.0628;258.39;122.268;37.7955;38.92;
1654;10.8576;258.393;122.038;37.8761;38.9613;
1655;11.8949;257.993;121.918;38.2476;39.3402;
1656;21.3561;257.761;121.329;37.9534;39.0217;
1657;23.8419;257.572;121.741;38.2983;39.3471;
1658;26.2826;257.484;121.295;38.4449;39.7022;
1659;30.1011;257.483;121.556;38.7753;39.8668;
1660;23.1505;257.517;120.969;38.715;39.7508;
1661;24.6857;257.104;121.672;39.0531;40.1388;
1662;24.6857;257.104;121.672;39.0531;40.1388;
1663;24.6857;257.104;121.672;39.0531;40.1388;
1664;21.7923;257.183;121.241;39.4334;40.6636;
1665;17.0654;257.224;121.724;39.7792;40.616;
1666;20.6783;257.155;121.291;40.1452;41.2711;
1667;22.0203;257.187;121.913;40.0589;41.1853;
1668;24.9131;257.149;121.435;40.6038;41.8335;
1669;22.4143;257.152;122.252;40.706;41.9117;
1670;21.9837;257.329;121.631;41.0493;42.2639;
1671;23.1177;257.435;122.404;40.9391;42.2553;
1672;23.194;257.534;122.244;41.6218;43.0175;
1673;25.7526;257.757;120.804;41.6953;42.3828;
1674;144.591;259.141;111.243;39.6586;41.096;
1675;135.189;261.591;104.061;39.3093;41.726;
1676;131.193;260.244;98.9184;40.7274;44.6529;
1677;133.237;260.369;99.4574;40.1399;44.4107;
1678;130.499;261.38;94.1257;40.1358;44.7488;
1679;131.748;264.786;92.124;39.5252;43.4098;
1680;140.265;264.88;90.3724;40.5685;44.6489;
1681;138.542;264.271;92.0653;40.3432;44.5184;
1682;133.708;264.317;91.6135;40.6611;44.9007;
1683;131.571;264.745;92.079;40.8555;44.923;
1684;132.503;264.823;91.1518;40.9254;45.1136;
1685;133.414;264.774;91.7759;40.9682;45.3922;
1686;132.25;264.398;91.2779;41.2124;45.5708;
1687;133.698;264.299;91.6611;41.2883;45.5824;
1688;133.308;263.788;91.1506;41.4363;45.8639;
1689;134.718;263.732;91.7929;41.4712;45.904;
1690;134.658;263.326;91.325;41.7618;46.1878;
1691;134.116;263.16;92.2401;41.3389;45.7709;
1692;134.195;263.039;92.2993;41.5121;46.0525;
1693;133.457;263.129;93.2853;41.5417;45.7413;
1694;134.851;263.749;92.581;41.4681;45.9847;
1695;134.967;264.296;93.417;41.2665;45.6496;
1696;134.498;264.105;92.8282;41.3642;45.8076;
1697;136.155;264.366;93.4258;41.1074;45.4483;
1698;135.366;264.105;92.7133;40.9738;45.3183;
1699;134.703;264.326;93.0863;40.7464;45.0345;
1700;133.776;264.086;92.1303;40.5299;44.9613;
1701;132.276;263.385;91.8743;40.1172;44.6374;
1702;132.276;263.385;91.8743;40.1172;44.6374;
1703;132.276;263.385;91.8743;40.1172;44.6374;
1704;131.873;263.268;91.0977;39.8254;44.1809;
1705;131.249;262.929;91.3239;39.8889;44.1991;
1706;130.531;262.781;90.3683;39.6296;43.8083;
1707;130.443;262.61;90.659;39.5574;43.6959;
1708;130.534;262.343;89.7051;39.4173;43.3622;
1709;129.97;261.988;90.082;39.285;43.2649;
1710;130.526;261.792;89.2062;39.2732;43.3096;
1711;130.449;261.869;89.641;39.2313;43.1599;
1712;129.5;261.524;88.8317;39.3332;43.3899;
1713;128.786;261.49;89.312;39.164;43.16;
1714;130.244;261.635;88.8207;39.2011;43.4114;
1715;130.261;261.483;89.0824;39.141;43.3816;
1716;130.065;261.368;88.2378;39.4266;43.8343;
1717;130.985;261.873;88.4235;39.1297;43.4755;
1718;130.985;261.873;88.4235;39.1297;43.4755;
1719;130.985;261.873;88.4235;39.1297;43.4755;
1720;131.491;261.818;87.4977;38.7516;43.3749;
1721;130.922;261.995;87.7388;39.0596;43.7831;
1722;131.064;262.51;86.8952;39.0442;43.6572;
1723;131.511;262.303;87.171;38.7305;43.4258;
1724;131.123;262.473;86.2477;38.7787;43.4576;
1725;130.921;262.456;86.4839;38.7234;43.72;
1726;131.541;262.575;85.4239;38.3306;43.2647;
1727;130.726;262.564;85.9613;38.3724;43.2917;
1728;130.714;262.596;85.0126;38.2011;42.8904;
1729;131.297;262.413;85.8357;38.5165;43.3349;
1730;130.88;262.417;85.0178;38.1138;42.6698;
1731;131.304;262.347;86.0226;38.3162;43.0667;
1732;132.163;262.414;85.2925;38.1743;42.9149;
1733;131.174;262.304;86.1863;38.5788;43.1492;
1734;131.843;262.559;85.7224;38.2582;42.8461;
1735;131.677;262.578;87.0978;38.2787;42.8427;
1736;131.677;262.578;87.0978;38.2787;42.8427;
1737;131.677;262.578;87.0978;38.2787;42.8427;
1738;132.978;262.863;87.1036;38.3139;42.6652;
1739;132.99;262.838;87.8925;38.3282;42.7848;
1740;133.534;263.136;87.799;38.4697;42.7829;
1741;134.032;263.425;88.5738;38.4971;42.9558;
1742;135.056;263.55;88.525;38.5775;42.9889;
1743;135.165;263.78;89.3755;38.7221;43.2342;
1744;135.919;263.989;89.1695;38.6672;42.9683;
1745;135.158;264.196;90.1423;38.6476;42.9223;
1746;135.763;264.434;89.8278;38.8103;43.2913;
1747;136.117;264.355;90.4755;38.8264;43.1444;
1748;136.244;264.755;90.0565;38.903;43.2851;
1749;136.887;264.78;91.0069;38.8324;43.2676;
1750;136.026;265.107;90.7127;38.8762;43.2229;
1751;137.818;265.041;91.5964;38.9995;43.3386;
1752;136.834;265.125;91.0993;38.9759;43.3164;
1753;137.748;265.183;91.7794;39.0322;43.3476;
1754;137.875;265.375;91.4263;39.1544;43.5939;
1755;138.63;265.47;91.981;39.5448;43.789;
1756;138.86;265.448;91.6828;39.5009;43.8236;
1757;139.348;265.511;92.2962;39.4568;43.5686;
1758;139.136;265.589;92.0164;39.5823;43.7226;
1759;140.744;265.654;92.4284;39.4024;43.5057;
1760;140.09;265.717;91.9977;39.3272;43.5625;
1761;141.117;265.743;92.6101;39.3738;43.5441;
1762;140.533;265.812;92.157;39.2423;43.378;
1763;139.481;265.908;92.6895;39.3396;43.454;
1764;138.962;265.771;92.2676;39.3505;43.5044;
1765;140.78;265.767;92.8874;39.3162;43.2398;
1766;140.3;265.72;92.3757;39.5043;43.6293;
1767;140.874;265.777;93.163;39.2901;43.1853;
1768;140.955;265.636;92.7092;39.3323;43.3705;
1769;141.425;265.811;93.2965;39.0335;42.9402;
1770;140.518;265.695;93.0262;39.1766;43.1304;
1771;140.777;265.54;93.4903;38.943;42.8363;
1772;142.709;265.632;93.8159;38.905;42.5303;
1773;142.709;265.632;93.8159;38.905;42.5303;
1774;141.092;265.637;93.3489;39.0821;42.9236;
1775;141.519;265.629;94.0832;38.8237;42.3447;
1776;141.369;265.46;93.5241;39.0561;42.7595;
1777;142.552;265.467;94.2743;38.7328;42.412;
1778;141.377;265.435;93.6882;39.1281;42.7543;
1779;141.673;265.461;94.2257;38.9044;42.5362;
1780;140.913;265.489;93.686;38.7762;42.4616;
1781;140.966;265.376;94.4016;38.646;42.3616;
1782;141.609;265.228;93.8321;39.0084;42.6861;
1783;140.198;265.224;94.4971;38.7298;42.3419;
1784;140.147;265.134;93.8788;39.0799;42.865;
1785;141.211;265.124;94.4496;39.1595;42.7775;
1786;140.841;265.153;93.9988;38.9889;42.7211;
1787;141.219;265.087;94.4478;39.1645;42.92;
1788;140.018;265.036;93.716;39.1582;42.9871;
1789;140.495;265.212;94.2416;39.5381;43.3705;
1790;140.495;265.212;94.2416;39.5381;43.3705;
1791;140.495;265.212;94.2416;39.5381;43.3705;
1792;139.401;264.961;93.5071;39.3664;43.3191;
1793;139.498;265.094;94.0967;39.3856;43.2881;
1794;140.77;265.313;93.5249;39.477;43.451;
1795;139.557;265.33;94.0733;39.541;43.5894;
1796;139.629;265.363;93.4852;39.5369;43.6292;
1797;138.797;265.445;94.0273;39.717;43.705;
1798;138.141;264.191;93.4812;39.8883;43.9453;
1799;138.376;264.857;94.5036;39.7742;43.8542;
1800;138.615;265.151;93.9072;39.6015;43.5928;
1801;138.696;265.418;94.6922;39.9754;44.0031;
1802;138.381;265.606;93.8909;39.7938;43.8038;
1803;139.885;265.896;94.4231;39.9513;44.0729;
1804;140.107;265.836;93.8245;39.947;44.0034;
1805;140.614;265.814;94.6896;40.1427;44.1517;
1806;141.186;266.008;93.9027;39.8656;43.9539;
1807;140.77;266.122;94.7835;40.037;44.1883;
1808;142.255;266.111;93.9396;40.1151;44.0829;
1809;141.434;266.12;94.7701;40.0306;43.9196;
1810;142.647;266.045;94.1682;40.0462;43.8589;
1811;142.347;266.132;94.9387;40.139;43.974;
1812;142.435;265.904;94.3022;40.2695;44.1202;
1813;142.891;265.849;95.0183;40.4123;44.1952;
1814;141.695;265.809;94.3728;40.2226;44.2895;
1815;142.445;265.654;94.9852;40.5542;44.2984;
1816;140.995;265.598;94.3995;40.4874;44.2353;
1817;142.068;265.565;95.0284;40.6694;44.4251;
1818;141.873;265.508;94.388;40.3655;44.1012;
1819;142.513;265.406;95.1194;40.5771;44.3256;
1820;141.573;265.398;94.3129;40.3895;44.121;
1821;143.039;265.403;94.9387;40.5476;44.2304;
1822;141.223;265.409;94.2632;40.4105;44.2368;
1823;142.263;265.39;94.9228;40.5259;44.2267;
1824;140.981;265.285;94.3821;40.2741;44.0243;
1825;142.492;265.166;95.0783;40.7638;44.4615;
1826;142.517;265.126;94.6033;40.5055;44.2767;
1827;143.451;265.095;95.282;40.6563;44.2034;
1828;141.923;265.111;94.5545;40.5594;44.1881;
1829;142.744;264.764;95.3307;40.6401;44.2204;
1830;142.601;264.217;95.379;41.3523;44.8614;
1831;142.601;264.217;95.379;41.3523;44.8614;
1832;142.601;264.217;95.379;41.3523;44.8614;
1833;142.601;264.217;95.379;41.3523;44.8614;
1834;140.963;264.185;95.0364;41.0525;44.4987;
1835;142.869;264.123;95.4532;41.1955;44.4648;
1836;141.446;263.997;94.8073;41.1429;44.5696;
1837;143.588;263.821;95.6731;41.497;44.8733;
1838;142.538;263.838;95.1974;41.3836;44.6676;
1839;143.327;263.744;95.8384;41.0137;44.2046;
1840;142.918;263.897;95.4359;41.3198;44.7253;
1841;144.974;263.996;96.1028;41.2258;44.4399;
1842;142.352;263.99;95.6388;41.2267;44.4214;
1843;145.647;264.056;96.3783;41.352;44.5239;
1844;144.643;264.076;95.8333;41.2077;44.4834;
1845;146.081;264.039;96.7157;41.2769;44.4904;
1846;146.924;264.072;96.6244;41.457;44.5486;
1847;147.117;263.797;96.578;41.3725;44.4696;
1848;147.159;264.222;96.6216;41.544;44.5475;
1849;148.582;263.837;97.1909;41.481;44.692;
1850;149.305;263.913;97.5943;41.6484;44.7814;
1851;149.305;263.913;97.5943;41.6484;44.7814;
1852;148.685;263.802;97.2007;41.8825;44.817;
1853;151.136;263.603;97.9998;41.7637;44.6187;
1854;150.444;263.475;97.3363;42.0822;45.0105;
1855;152.441;263.424;98.3204;41.9495;44.8651;
1856;152.046;263.323;97.8025;41.9943;44.8487;
1857;153.291;263.179;98.6464;41.9262;44.7806;
1858;152.847;263.16;98.1843;42.1999;44.9309;
1859;151.172;263.067;98.8268;42.084;44.7666;
1860;152.055;263.011;98.3176;42.3392;45.0969;
1861;152.887;262.942;98.8198;42.2318;44.9919;
1862;152.871;262.927;98.105;42.0825;44.9283;
1863;151.585;263.052;98.6888;41.9978;44.7818;
1864;151.671;263.058;97.9883;42.2028;44.9518;
1865;152.172;263.233;99.0908;42.0902;44.8378;
1866;151.303;263.096;98.121;42.0226;44.7923;
1867;153.717;263.332;99.3048;41.9693;44.7952;
1868;153.717;263.332;99.3048;41.9693;44.7952;
1869;153.717;263.332;99.3048;41.9693;44.7952;
1870;153.554;263.105;98.5018;42.0727;44.7419;
1871;150.867;263.224;99.0581;41.8288;44.6159;
1872;151.394;263.171;98.3143;42.0993;44.8874;
1873;152.152;262.879;98.6827;42.0606;44.7511;
1874;153.119;263.181;98.089;42.0826;44.7646;
1875;153.644;263.066;98.7223;41.7767;44.6035;
1876;151.317;262.975;98.2098;42.0019;44.6913;
1877;151.688;262.852;98.7917;41.7207;44.4467;
1878;151.731;262.895;98.0948;41.9066;44.6224;
1879;150.554;262.888;98.6569;41.7776;44.5465;
1880;149.866;263.075;98.0276;41.9086;44.8297;
1881;149.866;263.075;98.0276;41.9086;44.8297;
1882;149.866;263.075;98.0276;41.9086;44.8297;
1883;149.866;263.075;98.0276;41.9086;44.8297;
1884;149.084;263.195;97.4923;41.8504;44.6642;
1885;151.034;263.469;98.0666;41.9687;44.8764;
1886;148.818;263.409;97.3723;42.2468;45.2164;
1887;151.416;263.492;98.2048;42.1408;45.1118;
1888;149.383;263.456;97.4216;42.1246;45.1607;
1889;151.21;263.498;98.0524;42.117;45.0852;
1890;148.432;263.428;97.4564;42.2774;45.2623;
1891;150.272;263.404;97.8971;42.0993;45.1275;
1892;150.437;263.271;97.3497;42.2308;45.2106;
1893;149.373;263.385;97.8525;42.2904;45.3244;
1894;147.623;263.158;97.3181;42.6189;45.594;
1895;150.91;263.344;97.6609;42.7386;45.6843;
1896;148.741;263.283;96.9891;42.7645;45.8018;
1897;149.741;263.248;97.5995;42.7796;45.7611;
1898;148.002;263.206;96.7515;42.923;45.8158;
1899;150.242;263.094;97.4459;42.8218;45.9023;
1900;145.661;262.947;96.7252;42.8825;46.0457;
1901;142.057;262.118;98.1884;42.3454;45.636;
1902;143.204;261.423;97.4831;41.7187;45.005;
1903;151.981;261.992;95.6938;41.2304;44.4191;
1904;135.241;261.176;96.8418;43.7905;48.0871;
1905;135.126;261.072;102.654;39.6026;43.2285;
1906;131.516;259.639;101.588;38.4484;41.8519;
1907;136.899;261.313;99.3424;46.4769;50.9093;
1908;142.887;263.172;97.1997;41.8741;45.4471;
1909;148.147;263.982;97.1114;41.8758;45.6387;
1910;150.297;263.3;96.1567;42.3608;46.8707;
1911;147.713;262.934;97.2927;42.402;46.2273;
1912;146.745;262.962;96.4659;42.5541;46.3149;
1913;141.688;262.675;97.1789;42.3017;45.6939;
1914;137.981;263.018;96.6253;42.3993;45.8655;
1915;137.14;263.21;97.3174;42.5007;45.9214;
1916;136.363;263.337;96.6824;42.3831;45.7833;
1917;136.925;263.427;97.212;42.4549;45.8284;
1918;136.127;263.507;96.861;42.5694;45.8558;
1919;138.6;263.536;97.2936;42.7285;45.9797;
1920;136.866;263.585;96.844;42.5545;45.8515;
1921;138.139;263.875;97.5092;42.8039;46.1574;
1922;138.58;263.789;96.9514;42.6138;46.0963;
1923;139.63;264.198;97.4501;42.7975;46.1413;
1924;138.358;264.242;96.8183;42.9022;46.3376;
1925;141.373;264.55;97.4864;42.8791;46.1646;
1926;140.448;264.638;96.741;42.9257;46.2775;
1927;141.262;264.749;97.0656;42.9854;46.2366;
1928;139.816;264.785;96.5136;42.4453;45.8792;
1929;142.716;265.001;97.1337;42.659;45.9483;
1930;142.229;265.149;96.5495;42.2358;45.7327;
1931;143.801;265.175;97.343;42.5003;45.7068;
1932;145.483;265.323;96.7998;42.1002;45.3629;
1933;147.147;265.623;97.5531;42.0777;45.2354;
1934;146.188;265.475;97.0283;41.9027;45.0106;
1935;148.612;265.407;97.6792;41.7775;44.8839;
1936;145.713;265.229;97.2702;41.3536;44.4658;
1937;142.925;264.977;98.2199;41.1653;44.2265;
1938;-1;-1;-1;-1;-1;
1939;-1;-1;-1;-1;-1;
1940;-1;-1;-1;-1;-1;
1941;-1;-1;-1;-1;-1;
1942;-1;-1;-1;-1;-1;
1943;-1;-1;-1;-1;-1;
1944;-1;-1;-1;-1;-1;
1945;-1;-1;-1;-1;-1;
1946;142.668;260.887;102.151;36.704;41.328;
1947;142.218;263.755;98.2673;42.3597;46.3515;
1948;149.638;264.978;95.9426;38.8078;42.2549;
1949;151.675;264.542;96.1141;38.8746;42.5982;
1950;147.983;263.892;95.9897;39.1786;42.9131;
1951;142.412;263.803;97.211;38.9138;42.1247;
1952;136.827;263.76;96.6768;38.9111;42.1084;
1953;136.856;264.249;96.9376;38.8783;41.9189;
1954;134.766;264.81;96.3175;39.0524;42.1303;
1955;136.316;264.882;96.7482;39.1071;42.098;
1956;139.006;264.924;96.1112;39.0871;42.2249;
1957;138.064;265.048;96.4863;39.2419;42.3664;
1958;137.444;265.121;95.9251;39.174;42.6786;
1959;139.123;264.915;96.2433;39.3914;42.6354;
1960;139.295;265.117;95.5427;39.5956;42.9348;
1961;139.332;265.164;96.1231;39.7026;43.0881;
1962;138.464;264.944;95.3992;39.7704;43.2487;
1963;139.586;265.021;95.9332;40.1459;43.4934;
1964;139.586;265.021;95.9332;40.1459;43.4934;
1965;140.487;264.953;95.9254;40.1085;43.6213;
1966;137.945;264.942;95.155;40.2342;43.6886;
1967;137.945;264.942;95.155;40.2342;43.6886;
1968;140.198;264.814;95.2025;40.1307;43.5472;
1969;140.321;264.735;95.8155;40.0411;43.5667;
1970;140.321;264.735;95.8155;40.0411;43.5667;
1971;140.595;264.684;95.8171;40.0341;43.5753;
1972;139.742;264.807;95.267;39.8872;43.275;
1973;139.742;264.807;95.267;39.8872;43.275;
1974;139.248;264.751;95.1122;39.662;43.2332;
1975;140.99;264.989;95.6917;39.9577;43.4598;
1976;140.99;264.989;95.6917;39.9577;43.4598;
1977;140.99;264.989;95.6917;39.9577;43.4598;
1978;139.342;264.793;94.942;39.8458;43.2829;
1979;139.342;264.793;94.942;39.8458;43.2829;
1980;138.651;264.841;94.9349;39.9716;43.7085;
1981;140.66;264.878;95.4097;40.2133;43.7196;
1982;140.66;264.878;95.4097;40.2133;43.7196;
1983;139.165;264.892;94.8603;40.2114;43.828;
1984;141.025;264.719;94.9086;40.4192;44.2063;
1985;141.025;264.719;94.9086;40.4192;44.2063;
1986;140.492;264.707;95.5326;40.6677;44.1998;
1987;140.748;264.648;95.4232;40.7789;44.3666;
1988;140.748;264.648;95.4232;40.7789;44.3666;
1989;140.753;264.718;95.0877;40.6097;44.0314;
1990;142.157;264.59;95.1226;40.7236;44.2667;
1991;142.157;264.59;95.1226;40.7236;44.2667;
1992;142.885;264.767;95.7817;40.8901;44.266;
1993;144.01;265.04;95.7409;40.815;44.2452;
1994;144.01;265.04;95.7409;40.815;44.2452;
1995;141.991;265.029;95.3216;40.6763;44.0921;
1996;141.739;265.112;95.3061;40.8025;44.2027;
1997;141.739;265.112;95.3061;40.8025;44.2027;
1998;143.635;265.03;95.9969;40.8623;44.3615;
1999;142.951;264.833;95.8182;41.1332;44.4893;
2000;142.951;264.833;95.8182;41.1332;44.4893;
2001;142.734;264.689;95.2272;40.8106;44.3943;
2002;141.743;264.568;95.4152;40.9499;44.4826;
2003;141.743;264.568;95.4152;40.9499;44.4826;
2004;145.337;264.686;96.0819;41.366;44.7752;
2005;142.516;264.763;95.521;41.3226;44.8067;
2006;143.516;264.715;96.1781;41.546;45.0058;
2007;143.95;264.942;95.5724;41.5135;45.0617;
2008;145.461;264.975;96.2502;41.7085;45.1896;
2009;146.562;264.512;95.856;41.578;44.891;
2010;145.876;264.758;96.7166;42.066;45.3288;
2011;145.193;264.634;96.1335;41.9667;45.2417;
2012;146.144;264.809;96.7021;42.0516;45.3282;
2013;145.981;264.706;96.0005;41.892;45.3439;
2014;146.308;264.309;96.7065;42.7166;45.9018;
2015;146.308;264.309;96.7065;42.7166;45.9018;
2016;146.308;264.309;96.7065;42.7166;45.9018;
2017;145.923;264.478;95.9169;42.3758;45.7084;
2018;145.199;264.311;96.4688;42.4007;45.6045;
2019;144.781;264.258;96.12;42.5145;45.9949;
2020;146.039;264.224;96.5887;42.7665;45.9885;
2021;144.331;264.388;96.0778;42.7198;46.1501;
2022;146.568;264.321;96.7479;42.9646;46.2655;
2023;145.046;264.283;96.1688;42.8819;46.4345;
2024;146.195;264.39;96.8441;43.1047;46.4355;
2025;145.221;264.378;96.3846;43.2543;46.7797;
2026;147.399;264.482;96.8955;43.1375;46.5245;
2027;145.56;264.487;96.4809;43.3328;46.6988;
2028;146.056;264.568;96.923;43.4353;46.8888;
2029;147.286;264.55;96.3934;43.4487;46.9645;
2030;147.515;264.77;96.8808;43.4076;46.8037;
2031;144.754;264.742;96.4146;43.2459;46.7934;
2032;146.169;264.754;96.866;43.4287;46.9685;
2033;145.298;264.526;96.3796;43.3499;46.9491;
2034;146.828;264.615;96.8476;43.25;46.7535;
2035;145.732;264.544;96.2771;43.0237;46.5462;
2036;147.319;264.362;96.7507;43.059;46.5026;
2037;144.506;264.296;96.2001;43.0211;46.7099;
2038;147.168;264.412;96.8211;42.9478;46.5264;
2039;145.139;264.205;96.1433;42.9379;46.5204;
2040;147.077;264.239;96.8551;42.6913;46.1697;
2041;145.663;264.03;96.3568;42.8349;46.2561;
2042;145.978;264.118;96.9479;42.8756;46.2834;
2043;146.4;263.857;96.6354;42.8649;46.2222;
2044;147.995;263.846;97.2119;42.6711;46.0673;
2045;147.406;263.832;96.8493;42.818;46.1054;
2046;150.332;263.811;97.5667;43.0686;46.2137;
2047;148.526;263.806;97.1368;42.7505;46.0331;
2048;147.467;263.599;97.7417;42.905;46.1632;
2049;147.049;263.455;97.196;42.9288;46.1759;
2050;147.208;263.495;97.6296;42.8952;45.9756;
2051;145.319;263.257;96.8922;42.8773;46.1297;
2052;146.721;263.167;97.2684;42.9576;46.246;
2053;141.623;263.178;96.2601;42.7462;46.0596;
2054;142.556;263.097;96.6667;42.6818;46.0235;
2055;139.675;263.101;95.6729;42.5418;46.0111;
2056;140.25;263.045;96.3034;42.647;46.0075;
2057;138.963;263.014;95.481;42.4148;46.0185;
2058;140.184;263.19;95.9409;42.5236;45.9604;
2059;138.597;263.119;95.3771;42.3787;46.0616;
2060;139.116;263.216;96.1512;42.5794;46.1741;
2061;138.048;263.424;95.4112;42.4367;45.9319;
2062;139.683;263.357;96.3287;42.5275;46.1464;
2063;139.039;263.584;95.7035;42.4127;46.0185;
2064;142.378;263.488;96.5653;42.7315;46.1467;
2065;141.167;263.926;95.7353;42.694;46.2389;
2066;143.404;263.799;96.4978;42.9031;46.4292;
2067;141.29;264.022;95.9111;42.805;46.4339;
2068;143.078;264.179;96.6426;43.0092;46.4722;
2069;141.276;264.163;95.9184;42.8102;46.2586;
2070;143.593;264.306;96.5048;43.047;46.4195;
2071;140.326;264.215;95.9079;42.6084;46.1924;
2072;143.03;264.307;96.5482;42.8855;46.2963;
2073;142.6;264.431;95.8945;42.6581;46.2624;
2074;143.613;264.595;96.54;43.104;46.4201;
2075;142.442;264.365;95.9654;42.8466;46.484;
2076;143.625;264.529;96.5229;42.8657;46.34;
2077;142.49;264.533;95.8275;42.6179;46.2379;
2078;143.79;264.589;96.4779;42.8406;46.2478;
2079;141.636;264.58;95.903;42.7568;46.4011;
2080;143.399;264.464;96.59;42.6639;46.1336;
2081;141.109;264.476;95.8698;42.6297;46.196;
2082;143.122;264.521;96.6477;42.5211;46.0814;
2083;140.789;264.398;95.911;42.5711;46.166;
2084;143.011;264.509;96.6645;42.5616;46.0684;
2085;141.798;264.587;95.9162;42.5797;46.207;
2086;143.086;264.332;96.6212;42.4298;45.8746;
2087;140.497;264.247;95.9096;42.3992;45.9273;
2088;141.612;264.344;96.6745;42.4743;45.972;
2089;141.226;264.214;95.8731;42.2049;45.7405;
2090;141.586;264.243;96.4799;42.404;45.8692;
2091;140.728;264.165;95.8022;42.3728;45.8959;
2092;142.234;264.218;96.4444;42.5844;46.069;
2093;140.007;264.072;95.8039;42.0554;45.7072;
2094;142.342;264.043;96.4576;42.328;45.8244;
2095;141.538;263.931;95.8911;42.1135;45.5497;
2096;142.02;264.047;96.4653;42.1343;45.4557;
2097;141.846;263.963;96.0403;41.803;45.2664;
2098;144.14;263.965;96.5995;42.1451;45.4155;
2099;142.092;263.884;96.1416;41.9715;45.3369;
2100;144.725;263.965;96.7786;42.2425;45.3795;
2101;142.918;263.941;96.1999;41.7225;45.0699;
2102;145.52;263.964;97.0375;42.2338;45.464;
2103;143.376;263.941;96.4366;41.8359;45.0797;
2104;146.087;263.836;97.2684;41.9564;45.1003;
2105;145.788;263.948;96.7078;41.9947;45.262;
2106;147.819;264.006;97.3337;42.2963;45.4433;
2107;146.623;263.955;96.8688;41.985;45.0374;
2108;147.689;264.039;97.5022;42.1052;45.3799;
2109;147.523;264.018;97.0717;42.1451;45.3415;
2110;148.955;264.149;97.6847;42.411;45.6037;
2111;148.575;263.991;97.2403;42.3068;45.4722;
2112;150.928;264.042;97.8163;42.4083;45.538;
2113;147.8;263.845;97.3174;42.2078;45.3142;
2114;150.128;263.793;98.07;42.4687;45.3934;
2115;149.482;263.611;97.6315;42.3046;45.43;
2116;150.824;263.691;98.323;42.9976;45.8567;
2117;148.922;263.406;97.7107;42.737;45.9135;
2118;149.171;263.54;98.3227;42.7621;45.569;
2119;149.981;263.452;98.0635;43.0126;46.059;
2120;149.21;263.479;98.507;43.0473;45.9471;
2121;148.458;263.645;98.4536;43.3628;46.3192;
2122;148.458;263.645;98.4536;43.3628;46.3192;
2123;148.458;263.645;98.4536;43.3628;46.3192;
2124;148.458;263.645;98.4536;43.3628;46.3192;
2125;151.459;263.832;97.9787;43.2135;46.2396;
2126;150.283;263.835;98.5899;43.4177;46.5453;
2127;150.674;263.759;97.9657;43.4748;46.5564;
2128;149.46;263.838;98.5267;43.4055;46.3764;
2129;152.225;263.85;98.0773;43.5448;46.4538;
2130;150.056;263.721;98.6954;43.3579;46.352;
2131;149.484;263.638;97.9735;43.1347;46.1106;
2132;150.135;263.577;98.4658;43.4965;46.4123;
2133;150.755;263.481;97.9527;43.2678;46.2694;
2134;150.502;263.426;98.415;43.3091;46.3255;
2135;148.073;263.411;97.7086;43.2321;46.1914;
2136;144.873;262.769;98.3175;42.9683;46.2223;
2137;150.572;262.178;97.8503;41.7683;44.5735;
2138;129.337;261.609;98.2124;41.5663;44.7602;
2139;-1;-1;-1;-1;-1;
2140;-1;-1;-1;-1;-1;
2141;-1;-1;-1;-1;-1;
2142;-1;-1;-1;-1;-1;
2143;-1;-1;-1;-1;-1;
