FRAME;ANGLE;CENTER X;CENTER Y;WIDTH;HEIGHT;
1747;148.865;268.096;89.9418;38.8264;42.8735;
1748;147.252;268.24;89.6215;38.903;42.7838;
1749;147.354;268.336;90.4368;38.8324;42.9197;
1750;147.491;268.523;90.2078;38.8762;42.8514;
1751;148.125;268.661;90.7888;38.9995;43.3259;
1752;147.416;268.609;90.5495;38.9387;43.3164;
1753;149.282;268.83;91.2899;39.0207;43.3476;
1754;148.615;268.841;90.9119;39.0689;43.5939;
1755;150.152;268.954;91.6053;39.091;43.789;
1756;151.429;269.003;91.2248;39.4588;43.8236;
1757;151.645;268.956;91.867;39.2782;43.5686;
1758;151.531;269.096;91.4775;39.4134;43.7226;
1759;149.617;269.104;92.015;39.1851;43.5057;
1760;152.624;269.185;91.6572;39.2196;43.5625;
1761;148.401;269.127;92.1879;39.1316;43.5441;
1762;150.049;269.089;91.6754;39.1777;43.378;
1763;149.019;269.167;92.2481;38.9296;43.454;
1764;150.014;269.2;91.8277;39.3505;43.4597;
1765;149.671;269.211;92.4894;38.9702;43.2398;
1766;148.327;269.189;92.0972;39.2374;43.6293;
1767;147.672;269.252;92.7539;38.8697;43.1853;
1768;150.168;269.224;92.3943;39.0699;43.3705;
1769;149.267;269.185;93.0895;38.8737;42.9402;
1770;149.432;269.261;92.6044;38.613;43.1304;
1771;146.755;269.184;93.4064;38.943;42.7724;
1772;149.96;269.098;93.6243;38.905;42.4582;
1773;149.96;269.098;93.6243;38.905;42.4582;
1774;150.655;269.065;92.9612;38.6939;42.9236;
1775;148.316;268.95;93.7685;38.6963;42.3447;
1776;149.106;269.076;93.2227;38.8656;42.7595;
1777;147.771;269.017;93.8977;38.7328;42.0701;
1778;149.898;268.848;93.2968;38.7905;42.7543;
1779;149.71;268.993;93.8707;38.9044;42.4195;
1780;150.57;268.855;93.4166;38.6761;42.4616;
1781;149.028;268.795;93.943;38.646;42.3268;
1782;150.399;268.694;93.3219;38.6927;42.6861;
1783;148.587;268.603;93.895;38.7298;42.1341;
1784;148.031;268.663;93.4463;38.8714;42.865;
1785;151.105;268.499;94.1106;39.1595;42.3057;
1786;149.322;268.554;93.4721;38.7965;42.7211;
1787;149.091;268.486;94.0818;39.1645;42.5131;
1788;148.689;268.56;93.3838;39.1557;42.9871;
1789;149.295;268.514;93.8945;39.5381;42.816;
1790;149.295;268.514;93.8945;39.5381;42.816;
1791;149.295;268.514;93.8945;39.5381;42.816;
1792;148.882;268.509;93.2198;39.3664;43.3146;
1793;148.222;268.611;93.6916;39.3856;43.1228;
1794;150.72;268.702;93.108;39.4516;43.451;
1795;147.515;268.766;93.7957;39.541;43.3746;
1796;147.834;268.821;93.271;39.5369;43.514;
1797;147.881;268.958;93.8819;39.717;43.2047;
1798;149.239;267.872;92.7387;39.8205;43.9453;
1799;147.9;268.321;93.7502;39.7742;43.5456;
1800;148.016;268.62;93.3221;39.6015;43.5711;
1801;147.745;268.71;94.1722;39.9754;43.9815;
1802;148.318;268.913;93.3353;39.6206;43.8038;
1803;146.77;268.971;94.2281;39.9513;43.896;
1804;146.379;269.13;93.6096;39.6234;44.0034;
1805;148.801;269.139;94.5179;40.1427;43.6593;
1806;146.789;269.347;93.7588;39.7119;43.9539;
1807;147.952;269.327;94.6315;40.037;43.8603;
1808;148.482;269.383;94.0314;39.7601;44.0829;
1809;147.869;269.317;94.812;40.0264;43.9196;
1810;148.948;269.38;94.1406;39.9656;43.8589;
1811;146.985;269.259;94.8929;40.139;43.9283;
1812;149.804;269.28;94.4769;40.2695;43.7799;
1813;148.464;269.169;95.1321;40.4123;44.0426;
1814;147.698;269.063;94.3834;40.2226;44.0751;
1815;151.371;269.072;95.0691;40.5542;44.0457;
1816;147.469;268.989;94.4785;40.4874;43.9642;
1817;149.454;268.935;95.1402;40.6694;44.1326;
1818;147.473;268.883;94.354;40.3655;44.0811;
1819;149.013;268.83;95.0791;40.5771;44.0524;
1820;146.699;268.719;94.2575;40.2839;44.121;
1821;149.463;268.735;94.9737;40.5476;44.158;
1822;148.144;268.731;94.2727;40.3055;44.2368;
1823;148.412;268.567;94.9236;40.4522;44.2267;
1824;146.883;268.748;94.2725;40.2741;43.8794;
1825;150.301;268.638;95.0615;40.7638;44.2316;
1826;148.434;268.415;94.4423;40.0543;44.2767;
1827;150.897;268.356;95.0479;40.5511;44.2034;
1828;150.301;268.418;94.5895;40.5594;44.0571;
1829;152.861;268.235;95.1868;40.6401;44.1439;
1830;153.036;267.471;95.2479;41.0646;44.8614;
1831;153.036;267.471;95.2479;41.0646;44.8614;
1832;153.036;267.471;95.2479;41.0646;44.8614;
1833;153.036;267.471;95.2479;41.0646;44.8614;
1834;152.019;267.423;94.6199;40.9501;44.4987;
1835;154.438;267.137;95.167;41.0512;44.4648;
1836;153.728;267.133;94.5133;41.0436;44.5696;
1837;154.34;267.062;95.158;40.8815;44.8733;
1838;156.957;267.046;95.0268;40.9864;44.6676;
1839;155.636;267.074;95.5603;40.9754;44.2046;
1840;154.773;267.081;95.1986;41.0843;44.7253;
1841;154.088;267.187;95.8962;40.8362;44.4399;
1842;152.903;267.137;95.2956;40.7324;44.4214;
1843;153.703;267.236;96.0283;40.8083;44.5239;
1844;151.913;267.2;95.5106;40.6607;44.4834;
1845;151.154;267.323;96.4414;40.5786;44.4904;
1846;154.484;267.362;96.3261;40.7839;44.5486;
1847;153.265;267.2;96.2898;40.688;44.4696;
1848;155.092;267.441;96.3878;40.756;44.5475;
1849;154.169;267.127;96.7231;40.6017;44.692;
1850;153.229;267.1;97.3434;40.778;44.7813;
1851;153.229;267.1;97.3434;40.778;44.7813;
1852;154.64;267.151;96.9507;40.8236;44.817;
1853;150.757;266.761;97.6877;40.8373;44.6187;
1854;153.607;266.715;97.1176;40.9548;45.0105;
1855;152.076;266.64;97.9626;41.1459;44.8651;
1856;151.822;266.491;97.6659;41.0336;44.8487;
1857;150.533;266.259;98.38;41.0621;44.7806;
1858;153.738;266.387;97.8481;41.1907;44.9309;
1859;152.166;266.245;98.7555;41.2571;44.7666;
1860;153.783;266.277;98.0242;41.1837;45.0969;
1861;151.925;266.071;98.6772;41.1189;44.9919;
1862;154.519;266.13;97.9601;41.1562;44.9283;
1863;151.976;266.224;98.3512;40.8211;44.7818;
1864;154.59;266.286;97.6751;40.8122;44.9518;
1865;149.957;266.59;98.7252;41.1688;44.8378;
1866;152.919;266.334;97.8282;40.8654;44.7923;
1867;152.551;266.577;99.0147;41.0425;44.7952;
1868;152.551;266.577;99.0147;41.0425;44.7952;
1869;152.551;266.577;99.0147;41.0425;44.7952;
1870;153.945;266.38;98.2672;40.7108;44.7419;
1871;151.985;266.583;98.7316;40.8148;44.6159;
1872;153.097;266.442;97.9732;40.6809;44.8874;
1873;153.652;266.406;98.4497;40.9199;44.7511;
1874;153.949;266.336;97.8018;40.7778;44.7646;
1875;154.459;266.352;98.5866;40.599;44.6035;
1876;154.594;266.225;97.9257;40.8061;44.6913;
1877;152.729;266.197;98.4701;40.7665;44.4467;
1878;152.597;266.174;97.7179;40.8016;44.6224;
1879;151.954;266.213;98.2557;40.5888;44.5465;
1880;153.203;266.401;97.7529;40.7132;44.8297;
1881;153.203;266.401;97.7529;40.7132;44.8297;
1882;153.203;266.401;97.7529;40.7132;44.8297;
1883;153.203;266.401;97.7529;40.7132;44.8297;
1884;152.138;266.389;97.0457;40.7607;44.6642;
1885;151.061;266.67;97.5624;40.8791;44.8764;
1886;152.241;266.722;96.9562;41.0565;45.2164;
1887;151.284;266.752;97.7756;41.0974;45.1118;
1888;153.868;266.751;97.0749;41.0113;45.1607;
1889;154.1;266.73;97.721;41.1391;45.0852;
1890;153.408;266.705;97.1222;41.3146;45.2623;
1891;152.738;266.527;97.7058;41.3069;45.1275;
1892;152.127;266.569;96.9909;41.3696;45.2106;
1893;151.382;266.559;97.5644;41.4463;45.3244;
1894;154.584;266.582;96.8189;41.3699;45.594;
1895;153.54;266.406;97.3835;41.723;45.6843;
1896;153.589;266.456;96.6788;41.7483;45.8018;
1897;153.148;266.447;97.2967;41.9248;45.7611;
1898;153.342;266.34;96.4076;41.8323;45.8158;
1899;154.08;266.281;96.9908;41.8621;45.9023;
1900;152.136;266.163;96.1183;42.1795;46.0457;
1901;147.709;265.742;96.3139;41.8264;45.636;
1902;144.823;265.115;94.6796;41.5915;45.005;
1903;141.226;264.282;94.1197;41.2304;44.2529;
1904;147.101;263.193;91.7287;41.3654;48.0871;
1905;136.843;262.204;96.8245;34.4863;43.2285;
1906;144.375;263.576;96.3496;34.2151;41.8519;
1907;143.511;263.474;92.0775;44.6818;50.9093;
1908;138.48;265.847;93.5644;41.8741;45.0385;
1909;137.046;266.903;94.6204;41.8758;44.2693;
1910;140.524;266.91;94.0389;42.3608;45.025;
1911;149.634;266.612;94.7326;42.402;45.3446;
1912;148.135;266.88;94.4039;42.5541;45.5545;
1913;147.274;266.695;95.0338;42.3017;45.5192;
1914;146.736;266.722;94.7176;42.3993;45.7121;
1915;153.488;266.938;95.4992;42.5007;45.4605;
1916;151.838;266.989;95.0996;42.3831;45.5885;
1917;152.159;266.862;95.829;42.1517;45.8284;
1918;153.117;266.894;95.4165;42.3134;45.8558;
1919;151.641;267.176;96.0558;42.2793;45.9797;
1920;153.185;267.073;95.6862;42.2625;45.8515;
1921;152.885;267.277;96.3626;42.2404;46.1574;
1922;151.484;267.411;95.7746;42.2648;46.0963;
1923;153.171;267.529;96.4227;42.3146;46.1413;
1924;153.407;267.777;95.8377;42.4636;46.3376;
1925;155.229;267.924;96.5639;42.3382;46.1646;
1926;153.995;268.007;95.8028;42.4355;46.2775;
1927;156.57;268.232;96.4943;42.3563;46.2366;
1928;157.889;268.323;95.9888;42.4453;45.8355;
1929;157.719;268.325;96.5225;41.9339;45.9483;
1930;159.259;268.449;96.1377;41.9297;45.7327;
1931;160.47;268.392;96.8613;41.542;45.7068;
1932;159.045;268.444;96.517;41.3622;45.3629;
1933;158.159;268.673;97.2629;41.003;45.2354;
1934;158.601;268.625;96.8424;40.9254;45.0106;
1935;159.285;268.555;97.5066;40.618;44.8839;
1936;157.999;268.499;96.789;40.4372;44.4658;
1937;156.346;268.531;97.0833;40.034;44.2265;
1938;-1;-1;-1;-1;-1;
1939;-1;-1;-1;-1;-1;
1940;-1;-1;-1;-1;-1;
1941;-1;-1;-1;-1;-1;
1942;-1;-1;-1;-1;-1;
1943;-1;-1;-1;-1;-1;
1944;-1;-1;-1;-1;-1;
1945;-1;-1;-1;-1;-1;
1946;143.39;266.023;96.9152;32.0198;41.328;
1947;146.756;266.327;92.1772;39.9731;46.3515;
1948;137.099;268.267;93.3827;38.8078;42.068;
1949;148.593;268.292;93.8048;38.8746;42.0221;
1950;147.104;268.266;93.3426;39.1786;42.1765;
1951;148.036;268.202;94.2523;38.9138;41.8938;
1952;150.204;268.364;94.0444;38.9111;41.6102;
1953;152.421;268.466;94.7153;38.8783;41.6176;
1954;148.196;268.549;94.3432;39.0524;41.6666;
1955;153.542;268.502;95.1445;38.9027;42.098;
1956;151.641;268.634;94.5475;39.0871;42.0775;
1957;152.598;268.601;95.1322;39.0645;42.3664;
1958;150.569;268.636;94.543;39.174;42.2491;
1959;150.955;268.681;95.1813;39.2423;42.6354;
1960;150.535;268.72;94.7834;39.5956;42.5988;
1961;149.403;268.674;95.3664;39.5856;43.0881;
1962;150.039;268.504;94.6065;39.7704;42.979;
1963;151;268.46;95.3749;40.1459;43.2684;
1964;151;268.46;95.3749;40.1459;43.2684;
1965;152.41;268.286;95.1659;40.0432;43.6213;
1966;150.271;268.256;94.3122;40.2342;43.4744;
1967;150.271;268.256;94.3122;40.2342;43.4744;
1968;152.321;268.226;94.3812;40.1307;43.5374;
1969;151.19;268.084;95.2578;39.981;43.5667;
1970;151.19;268.084;95.2578;39.981;43.5667;
1971;151.368;268.062;95.2819;40.0341;43.4853;
1972;152.578;268.081;94.4955;39.8872;43.1007;
1973;152.578;268.081;94.4955;39.8872;43.1007;
1974;148.837;268.202;94.317;39.662;43.0444;
1975;150.27;268.231;95.033;39.8275;43.4598;
1976;150.27;268.231;95.033;39.8275;43.4598;
1977;150.27;268.231;95.033;39.8275;43.4598;
1978;148.425;268.341;94.3278;39.8458;43.1999;
1979;148.425;268.341;94.3278;39.8458;43.1999;
1980;149.214;268.248;94.2239;39.9716;43.5517;
1981;150.52;268.203;94.9695;40.2133;43.6044;
1982;150.52;268.203;94.9695;40.2133;43.6044;
1983;146.492;268.254;94.3449;40.1231;43.828;
1984;148.785;268.194;94.4672;40.4192;43.9718;
1985;148.785;268.194;94.4672;40.4192;43.9718;
1986;151.007;268.104;95.0872;40.6677;43.9056;
1987;150.759;267.861;95.0893;40.7789;44.1829;
1988;150.759;267.861;95.0893;40.7789;44.1829;
1989;148.55;267.944;94.6237;40.5363;44.0314;
1990;151.725;268.013;94.7672;40.3275;44.2667;
1991;151.725;268.013;94.7672;40.3275;44.2667;
1992;152.413;267.906;95.4653;40.7065;44.266;
1993;150.611;268.137;95.6704;40.7568;44.2452;
1994;150.611;268.137;95.6704;40.7568;44.2452;
1995;151.305;268.199;95.1191;40.6763;44.0057;
1996;149.519;268.342;95.0732;40.8025;44.0039;
1997;149.519;268.342;95.0732;40.8025;44.0039;
1998;152.893;268.135;95.7007;40.5002;44.3615;
1999;153.926;268.164;95.75;41.0005;44.4893;
2000;153.926;268.164;95.75;41.0005;44.4893;
2001;149.374;267.916;95.0689;40.8106;44.3794;
2002;151.334;267.744;95.0852;40.916;44.4826;
2003;151.334;267.744;95.0852;40.916;44.4826;
2004;152.916;267.939;95.8762;40.971;44.7752;
2005;153.047;268.01;95.3615;41.1495;44.8067;
2006;152.149;267.942;96.0722;40.9564;45.0058;
2007;152.75;268.113;95.504;41.3922;45.0617;
2008;155.033;268.169;96.2246;41.1316;45.1896;
2009;153.9;267.712;95.7138;41.2822;44.891;
2010;153.997;267.894;96.5002;41.1234;45.3288;
2011;154.2;267.876;95.9036;41.6264;45.2417;
2012;151.634;267.794;96.5292;41.2887;45.3282;
2013;152.122;267.732;95.9589;41.5201;45.3439;
2014;153.581;267.389;96.4362;41.3599;45.9018;
2015;153.581;267.389;96.4362;41.3599;45.9018;
2016;153.581;267.389;96.4362;41.3599;45.9018;
2017;151.882;267.525;95.7513;41.6456;45.7084;
2018;152.656;267.399;96.3317;41.4435;45.6045;
2019;151.413;267.351;95.7203;41.7987;45.9949;
2020;152.024;267.313;96.3294;41.7328;45.9885;
2021;151;267.416;95.8393;41.8772;46.1501;
2022;152.701;267.391;96.4878;41.7831;46.2655;
2023;152.417;267.473;95.9842;42.1283;46.4345;
2024;154.16;267.359;96.7566;42.0045;46.4355;
2025;153.027;267.56;96.0594;42.1373;46.7797;
2026;153.278;267.385;96.7002;42.2794;46.5245;
2027;152.829;267.54;96.2196;42.3791;46.6988;
2028;154.326;267.537;96.8289;42.1807;46.8888;
2029;152.122;267.54;96.2263;42.2734;46.9645;
2030;155.86;267.704;96.8526;42.3109;46.8037;
2031;152.507;267.819;96.2447;42.3723;46.7934;
2032;155.898;267.756;96.8664;42.2335;46.9685;
2033;153.112;267.763;96.2203;42.1555;46.9491;
2034;154.269;267.654;96.7931;41.9746;46.7535;
2035;153.178;267.588;96.0834;42.1376;46.5462;
2036;154.203;267.579;96.7028;42.0834;46.5026;
2037;152.42;267.546;95.9896;41.9787;46.7099;
2038;154.167;267.445;96.6388;41.848;46.5264;
2039;153.065;267.228;95.9457;41.7316;46.5204;
2040;154.273;267.198;96.6362;41.8078;46.1697;
2041;153.614;267.216;96.2444;41.7755;46.2561;
2042;154.501;267.092;96.7835;41.7965;46.2834;
2043;152.669;266.956;96.31;41.7523;46.2222;
2044;153.765;267.039;96.966;41.861;46.0673;
2045;154.063;267.081;96.5814;41.7513;46.1054;
2046;155.037;267.132;97.6804;41.8836;46.2137;
2047;153.851;266.956;96.8919;41.757;46.0331;
2048;152.676;266.987;97.6996;41.8836;46.1632;
2049;152.032;266.834;96.9129;41.8134;46.1759;
2050;151.173;266.625;97.5042;41.9297;45.9756;
2051;153.056;266.625;96.4615;41.8297;46.1297;
2052;151.538;266.392;96.7524;41.9612;46.246;
2053;152.324;266.34;95.9414;41.9169;46.0596;
2054;151.517;266.339;96.2723;41.9641;46.0235;
2055;151.52;266.269;95.3365;42.1206;46.0111;
2056;151.881;266.411;95.8832;42.2012;46.0075;
2057;152.392;266.346;95.0706;42.1179;46.0185;
2058;151.778;266.458;95.6778;42.2607;45.9604;
2059;149.405;266.459;95.0449;41.9896;46.0616;
2060;152.948;266.571;95.7754;42.1614;46.1741;
2061;149.601;266.525;95.2414;42.039;45.9319;
2062;151.341;266.623;95.979;41.9674;46.1464;
2063;152.435;266.744;95.5066;41.9882;46.0185;
2064;154.018;266.938;96.1997;42.1139;46.1467;
2065;152.043;266.945;95.7032;42.0742;46.2389;
2066;153.541;267.028;96.4017;42.1074;46.4292;
2067;151.684;267.23;95.8942;41.9726;46.4339;
2068;151.571;267.316;96.5455;42.2284;46.4722;
2069;150.007;267.523;95.8563;42.0127;46.2586;
2070;153.09;267.442;96.4047;42.1007;46.4195;
2071;152.049;267.637;95.8292;42.1931;46.1924;
2072;153.529;267.689;96.5881;42.0543;46.2963;
2073;151.574;267.903;95.9708;42.2012;46.2624;
2074;155.361;267.76;96.5571;42.1708;46.4201;
2075;152.265;267.77;95.9109;42.2022;46.484;
2076;155.023;267.839;96.5599;41.7545;46.34;
2077;151.25;267.806;95.8374;42.0925;46.2379;
2078;153.865;267.861;96.5192;41.766;46.2478;
2079;151.05;267.863;95.8799;42.0849;46.4011;
2080;155.498;267.845;96.5586;41.7312;46.1336;
2081;151.313;267.814;95.8914;42.1023;46.196;
2082;152.456;267.852;96.5133;41.6797;46.0814;
2083;151.774;267.743;95.9596;41.9191;46.166;
2084;153.072;267.791;96.4283;41.5796;46.0684;
2085;151.303;267.691;96.0582;41.7615;46.207;
2086;152.913;267.685;96.551;41.7114;45.8746;
2087;150.928;267.523;95.9681;41.5533;45.9273;
2088;153.973;267.665;96.3768;41.5691;45.972;
2089;151.76;267.503;95.8323;41.7482;45.7405;
2090;151.123;267.585;96.4227;41.5358;45.8692;
2091;152.044;267.401;95.6496;41.5783;45.8959;
2092;152.867;267.41;96.2565;41.4688;46.069;
2093;152.616;267.333;95.6422;41.6038;45.7072;
2094;152.726;267.346;96.2633;41.3885;45.8244;
2095;154.973;267.285;95.6279;41.4375;45.5497;
2096;153.559;267.403;96.2385;41.3518;45.4557;
2097;154.873;267.344;95.6944;41.4517;45.2664;
2098;154.822;267.359;96.3142;41.1597;45.4155;
2099;153.729;267.251;95.7731;41.1144;45.3369;
2100;153.738;267.426;96.4662;41.1552;45.3795;
2101;154.261;267.291;95.9864;41.1279;45.0699;
2102;154.315;267.332;96.7551;41.1442;45.464;
2103;153.302;267.261;96.2309;40.9757;45.0797;
2104;153.25;267.28;96.9873;41.1217;45.1003;
2105;153.515;267.276;96.3933;40.8354;45.262;
2106;154.949;267.401;97.2322;40.9424;45.4433;
2107;153.924;267.371;96.5705;41.0358;45.0374;
2108;153.94;267.4;97.3978;40.8916;45.3799;
2109;153.715;267.386;96.8119;40.9799;45.3415;
2110;152.807;267.405;97.6106;40.9952;45.6037;
2111;154.474;267.263;97.043;41.209;45.4722;
2112;153.805;267.266;97.8348;41.1059;45.538;
2113;152.029;267.193;97.1014;41.2129;45.3142;
2114;153.357;267.187;98.0376;41.1943;45.3934;
2115;153.062;266.979;97.4315;41.4428;45.43;
2116;154.13;267.022;98.2438;41.3029;45.8567;
2117;153.143;266.878;97.4761;41.6414;45.9135;
2118;153.467;266.937;98.3234;41.6118;45.569;
2119;152.853;266.916;97.869;41.6274;46.059;
2120;151.839;266.904;98.4202;41.8785;45.9471;
2121;153.771;267.14;98.6792;41.8168;46.3192;
2122;153.771;267.14;98.6792;41.8168;46.3192;
2123;153.771;267.14;98.6792;41.8168;46.3192;
2124;153.771;267.14;98.6792;41.8168;46.3192;
2125;154.42;267.182;97.8678;41.9899;46.2396;
2126;153.74;267.315;98.7706;41.9909;46.5453;
2127;154.038;267.123;97.9244;42.0486;46.5564;
2128;154.949;267.155;98.797;41.9759;46.3764;
2129;155.312;267.223;98.0644;42.0613;46.4538;
2130;154.358;267.051;98.8072;42.1378;46.352;
2131;153.461;266.883;97.9816;41.9452;46.1106;
2132;156.27;266.944;98.5273;41.9875;46.4123;
2133;152.615;266.831;97.8125;41.9661;46.2694;
2134;154.626;266.774;98.3934;42.0273;46.3255;
2135;153.42;266.695;97.4604;42.0474;46.1914;
2136;151.48;266.823;97.8416;41.9015;46.2223;
2137;152.001;265.738;96.391;41.4928;44.5735;
2138;148.209;263.876;95.9464;41.4452;44.7602;
2139;-1;-1;-1;-1;-1;
2140;-1;-1;-1;-1;-1;
2141;-1;-1;-1;-1;-1;
2142;-1;-1;-1;-1;-1;
2143;-1;-1;-1;-1;-1;
2144;-1;-1;-1;-1;-1;
2145;-1;-1;-1;-1;-1;
2146;136.646;262.862;94.0044;39.6898;47.7144;
2147;149.204;264.619;92.3726;41.5956;46.7209;
2148;132.999;265.552;93.8404;41.2338;44.8737;
2149;137.305;265.713;93.3499;41.5244;44.3508;
2150;147.172;265.546;94.2298;41.4466;44.3509;
2151;143.077;265.47;93.7149;41.5675;44.5336;
2152;146.885;265.728;94.3634;41.4085;44.4347;
2153;145.667;265.708;94.0329;41.4978;44.6898;
2154;145.605;265.727;94.6974;41.6068;44.9653;
2155;144.574;265.876;94.289;41.9237;44.6449;
2156;145.473;265.783;94.8923;41.7092;44.7596;
2157;148.922;265.77;94.6059;41.7177;45.2171;
2158;146.727;265.593;95.3246;41.6331;45.1613;
2159;145.972;265.685;94.9405;42.0416;45.436;
2160;151.533;265.699;95.6421;42.2457;45.7764;
2161;149.428;265.801;95.0146;42.262;45.8548;
2162;147.277;266.086;95.6506;42.3855;46.1813;
2163;147.794;266.081;95.1486;42.7248;46.5803;
2164;150.834;266.194;95.7581;42.6446;46.7944;
2165;150.122;266.488;95.1323;42.9763;46.7857;
2166;148.788;266.648;95.7458;42.7037;47.3846;
2167;151.124;266.861;95.2016;42.8291;47.2029;
2168;152.177;267.069;95.965;42.8232;47.0696;
2169;150.492;267.248;95.3268;42.8974;46.8201;
2170;149.53;267.346;95.9526;42.5497;46.6775;
2171;150.883;267.422;95.3262;42.4173;46.4998;
2172;151.204;267.508;96.0352;42.1326;46.3158;
2173;151.33;267.41;95.3847;42.1911;45.8001;
2174;150.499;267.512;95.8554;41.6481;45.9984;
2175;152.829;267.374;95.2402;41.6581;45.4663;
2176;151.934;267.492;95.8025;41.5903;45.5016;
2177;150.501;267.389;95.2132;41.2951;45.3362;
2178;151.23;267.487;95.5996;41.3854;45.1275;
2179;148.935;267.518;94.9829;41.2244;44.9692;
2180;151.805;267.563;95.559;41.3211;44.821;
2181;151.561;267.589;94.7752;41.1421;44.735;
2182;151.485;267.637;95.4193;41.1472;44.7244;
2183;147.989;267.697;95.1236;40.8221;44.984;
2184;147.989;267.697;95.1236;40.8221;44.984;
2185;147.989;267.697;95.1236;40.8221;44.984;
2186;147.989;267.697;95.1236;40.8221;44.984;
2187;150.736;267.693;94.6162;41.1445;44.8328;
2188;150.534;267.776;95.2588;41.2694;45.1671;
2189;151.138;267.83;94.6145;41.2649;44.8127;
2190;149.058;267.767;95.2224;41.2081;44.8586;
2191;149.993;267.706;94.563;41.1583;44.9086;
2192;147.975;267.764;95.0985;41.1418;44.9108;
2193;148.901;267.813;94.3466;41.2478;45.0005;
2194;150.233;267.726;95.094;41.0734;45.1929;
2195;151.044;267.859;94.4023;41.3544;45.0571;
2196;148.629;267.894;95.0632;41.3247;45.016;
2197;150.219;267.912;94.4414;41.3202;44.9138;
2198;147.619;267.791;94.9697;41.2211;44.8018;
2199;148.979;267.903;94.3819;41.21;44.8116;
2200;147.431;267.783;94.9181;41.2076;44.9756;
2201;148.883;268.034;94.3892;41.3001;44.9419;
2202;145.103;267.915;94.9268;41.1289;44.8996;
2203;150.236;267.967;94.358;41.28;44.8663;
2204;148.759;267.923;95.1333;41.1521;44.9743;
2205;150.462;267.991;94.8848;41.3761;45.2462;
2206;155.693;268.273;96.3355;41.1023;45.5533;
2207;154.456;268.203;95.9753;41.5043;45.1945;
2208;154.771;268.26;96.4624;41.3851;45.5966;
2209;155.118;268.239;96.0323;41.5257;45.3251;
2210;154.836;268.175;96.5174;41.2751;45.6491;
2211;155.457;268.537;96.1135;41.6521;45.3368;
2212;155.218;268.419;96.4816;41.3303;45.462;
2213;155.984;268.541;96.0388;41.6343;45.5053;
2214;156.781;268.611;96.5843;41.6146;45.5109;
2215;155.067;268.635;96.1267;41.7215;45.6433;
2216;157.436;268.594;96.6037;41.4646;45.6642;
2217;156.135;268.548;96.0577;41.8455;45.841;
2218;155.96;268.501;96.6001;41.6525;45.6488;
2219;156.092;268.539;96.0806;41.7936;45.8728;
2220;156.396;268.506;96.6144;41.6657;46.0048;
2221;156.846;268.606;96.1457;41.8918;45.6241;
2222;156.081;268.579;96.6585;41.6853;46.0383;
2223;155.592;268.621;96.1832;41.9093;45.7345;
2224;155.809;268.633;96.732;41.7617;45.7092;
2225;157.768;268.729;96.1647;41.7703;45.6092;
2226;156.746;268.662;96.6822;41.4644;45.7695;
2227;156.619;268.701;96.2458;41.6452;45.6725;
2228;156.291;268.665;96.7017;41.3519;45.8188;
2229;154.013;268.68;96.1127;41.3209;45.3029;
2230;157.623;268.685;96.8119;41.0912;45.2673;
2231;155.601;268.787;96.1919;41.1068;45.025;
2232;156.51;268.691;96.8039;40.7551;45.0535;
2233;154.151;268.651;96.1628;40.8665;44.5417;
2234;158.562;268.644;96.751;40.6523;44.764;
2235;155.274;268.748;96.1571;40.6023;44.4254;
2236;156.421;268.647;96.6712;40.3366;44.7067;
2237;154.398;268.752;96.0975;40.4169;44.2219;
2238;156.627;268.745;96.7018;40.3733;44.3903;
2239;152.796;268.756;96.073;40.2439;44.0183;
2240;154.674;268.748;96.6628;40.1475;44.122;
2241;152.442;268.771;96.1121;40.2395;43.898;
2242;154.956;268.701;96.565;40.1829;44.0702;
2243;152.375;268.628;95.8207;39.9644;43.494;
2244;153.972;268.606;96.4525;39.9814;43.9546;
2245;151.753;268.596;95.9084;39.9529;43.5577;
2246;154;268.555;96.3497;39.9183;43.9486;
2247;152.62;268.642;95.8959;40.2388;43.5233;
2248;154.019;268.569;96.4274;39.9953;43.8749;
2249;153.271;268.61;95.8864;40.12;43.7598;
2250;153.239;268.46;96.4349;40.1369;44.0098;
2251;151.568;268.572;95.8815;40.4181;43.9781;
2252;154.043;268.432;96.3001;40.2354;44.3519;
2253;149.627;268.467;95.6032;40.3981;44.0921;
2254;154.051;268.442;96.1222;40.566;44.1785;
2255;151.172;268.534;95.6027;40.5179;44.1161;
2256;153.233;268.266;96.1556;40.5142;44.3044;
2257;151.146;268.466;95.5045;40.6631;44.2827;
2258;152.046;268.26;96.1346;40.8038;44.5061;
2259;152.198;268.357;95.6105;40.8262;44.4197;
2260;153.346;268.337;96.1164;40.9234;44.6574;
2261;152.589;268.348;95.5691;41.0215;44.4367;
2262;153.223;268.348;96.1426;40.9525;44.7942;
2263;153.642;268.431;95.5928;41.2845;44.6221;
2264;152.723;268.237;96.1727;41.2588;45.1123;
2265;152.12;268.334;95.589;41.5835;44.6568;
2266;154.256;268.297;96.1859;41.4425;45.3525;
2267;152.432;268.369;95.6468;41.656;45.0441;
2268;154.097;268.118;96.0271;41.687;45.6219;
2269;154.097;268.118;96.0271;41.687;45.6219;
2270;154.097;268.118;96.0271;41.687;45.6219;
2271;152.296;268.133;95.3988;41.9869;45.5902;
2272;153.522;268.199;96.0048;41.9355;45.528;
2273;151.955;268.023;95.3861;41.9015;45.7208;
