FRAME;ANGLE;CENTER X;CENTER Y;WIDTH;HEIGHT;
1981;140.66;264.878;95.4097;127.518;138.637;
1982;140.66;264.878;95.4097;127.518;138.637;
1983;139.165;264.892;94.8603;127.312;138.762;
1984;141.025;264.719;94.9086;126.952;138.847;
1985;141.025;264.719;94.9086;126.952;138.847;
1986;140.492;264.707;95.5326;127.653;138.741;
1987;140.748;264.648;95.4232;127.512;138.731;
1988;140.748;264.648;95.4232;127.512;138.731;
1989;140.753;264.718;95.0877;127.704;138.465;
1990;142.157;264.59;95.1226;127.739;138.853;
1991;142.157;264.59;95.1226;127.739;138.853;
1992;142.885;264.767;95.7817;128.157;138.737;
1993;144.01;265.04;95.7409;127.751;138.487;
1994;144.01;265.04;95.7409;127.751;138.487;
1995;141.991;265.029;95.3216;128.066;138.821;
1996;141.739;265.112;95.3061;127.967;138.631;
1997;141.739;265.112;95.3061;127.967;138.631;
1998;143.635;265.03;95.9969;127.598;138.525;
1999;142.951;264.833;95.8182;128.326;138.796;
2000;142.951;264.833;95.8182;128.326;138.796;
2001;142.734;264.689;95.2272;127.668;138.878;
2002;141.743;264.568;95.4152;127.814;138.84;
2003;141.743;264.568;95.4152;127.814;138.84;
2004;145.337;264.686;96.0819;128.111;138.669;
2005;142.516;264.763;95.521;128.19;138.998;
2006;143.516;264.715;96.1781;128.143;138.815;
2007;143.95;264.942;95.5724;128.098;139.047;
2008;145.461;264.975;96.2502;128.272;138.978;
2009;146.562;264.512;95.856;128.522;138.763;
2010;145.876;264.758;96.7166;128.412;138.373;
2011;145.193;264.634;96.1335;128.463;138.488;
2012;146.144;264.809;96.7021;128.463;138.472;
2013;145.981;264.706;96.0005;128.447;139.031;
2014;146.308;264.309;96.7065;128.831;138.438;
2015;146.308;264.309;96.7065;128.831;138.438;
2016;146.308;264.309;96.7065;128.831;138.438;
2017;145.923;264.478;95.9169;128.442;138.543;
2018;145.199;264.311;96.4688;128.629;138.348;
2019;144.781;264.258;96.12;128.404;138.916;
2020;146.039;264.224;96.5887;128.469;138.148;
2021;144.331;264.388;96.0778;128.535;138.856;
2022;146.568;264.321;96.7479;128.614;138.495;
2023;145.046;264.283;96.1688;128.156;138.773;
2024;146.195;264.39;96.8441;128.687;138.631;
2025;145.221;264.378;96.3846;128.179;138.626;
2026;147.399;264.482;96.8955;128.826;138.941;
2027;145.56;264.487;96.4809;128.43;138.406;
2028;146.056;264.568;96.923;128.526;138.745;
2029;147.286;264.55;96.3934;128.318;138.701;
2030;147.515;264.77;96.8808;128.569;138.628;
2031;144.754;264.742;96.4146;128.029;138.532;
2032;146.169;264.754;96.866;128.191;138.64;
2033;145.298;264.526;96.3796;128.034;138.664;
2034;146.828;264.615;96.8476;128.547;138.959;
2035;145.732;264.544;96.2771;128.219;138.717;
2036;147.319;264.362;96.7507;128.477;138.752;
2037;144.506;264.296;96.2001;127.96;138.931;
2038;147.168;264.412;96.8211;128.37;139.066;
2039;145.139;264.205;96.1433;128.11;138.799;
2040;147.077;264.239;96.8551;128.511;138.982;
2041;145.663;264.03;96.3568;128.712;138.992;
2042;145.978;264.118;96.9479;128.771;139.006;
2043;146.4;263.857;96.6354;128.796;138.884;
2044;147.995;263.846;97.2119;128.879;139.137;
2045;147.406;263.832;96.8493;129.257;139.181;
2046;150.332;263.811;97.5667;129.544;139.004;
2047;148.526;263.806;97.1368;129.369;139.302;
2048;147.467;263.599;97.7417;129.719;139.57;
2049;147.049;263.455;97.196;129.253;139.03;
2050;147.208;263.495;97.6296;129.434;138.729;
2051;145.319;263.257;96.8922;128.866;138.641;
2052;146.721;263.167;97.2684;128.794;138.654;
2053;141.623;263.178;96.2601;128.353;138.302;
2054;142.556;263.097;96.6667;128.174;138.209;
2055;139.675;263.101;95.6729;127.754;138.173;
2056;140.25;263.045;96.3034;127.889;137.966;
2057;138.963;263.014;95.481;127.249;138.061;
2058;140.184;263.19;95.9409;127.657;137.974;
2059;138.597;263.119;95.3771;127.259;138.318;
2060;139.116;263.216;96.1512;127.444;138.204;
2061;138.048;263.424;95.4112;127.556;138.061;
2062;139.683;263.357;96.3287;127.431;138.275;
2063;139.039;263.584;95.7035;127.38;138.209;
2064;142.378;263.488;96.5653;128.013;138.244;
2065;141.167;263.926;95.7353;127.596;138.191;
2066;143.404;263.799;96.4978;127.905;138.417;
2067;141.29;264.022;95.9111;127.56;138.375;
2068;143.078;264.179;96.6426;127.773;138.061;
2069;141.276;264.163;95.9184;127.75;138.04;
2070;143.593;264.306;96.5048;128.04;138.071;
2071;140.326;264.215;95.9079;127.634;138.369;
2072;143.03;264.307;96.5482;127.91;138.083;
2073;142.6;264.431;95.8945;127.45;138.218;
2074;143.613;264.595;96.54;127.911;137.751;
2075;142.442;264.365;95.9654;127.414;138.231;
2076;143.625;264.529;96.5229;127.713;138.064;
2077;142.49;264.533;95.8275;127.502;138.332;
2078;143.79;264.589;96.4779;128.117;138.306;
2079;141.636;264.58;95.903;127.258;138.105;
2080;143.399;264.464;96.59;127.678;138.062;
2081;141.109;264.476;95.8698;127.492;138.158;
2082;143.122;264.521;96.6477;127.579;138.262;
2083;140.789;264.398;95.911;127.6;138.375;
2084;143.011;264.509;96.6645;127.942;138.483;
2085;141.798;264.587;95.9162;127.506;138.368;
2086;143.086;264.332;96.6212;127.813;138.19;
2087;140.497;264.247;95.9096;127.608;138.227;
2088;141.612;264.344;96.6745;127.543;138.046;
2089;141.226;264.214;95.8731;127.45;138.126;
2090;141.586;264.243;96.4799;127.867;138.316;
2091;140.728;264.165;95.8022;127.541;138.145;
2092;142.234;264.218;96.4444;127.805;138.263;
2093;140.007;264.072;95.8039;127.231;138.278;
2094;142.342;264.043;96.4576;127.504;138.036;
2095;141.538;263.931;95.8911;127.849;138.281;
2096;142.02;264.047;96.4653;128.077;138.173;
2097;141.846;263.963;96.0403;127.665;138.242;
2098;144.14;263.965;96.5995;128.366;138.327;
2099;142.092;263.884;96.1416;127.826;138.075;
2100;144.725;263.965;96.7786;128.649;138.203;
2101;142.918;263.941;96.1999;128.402;138.704;
2102;145.52;263.964;97.0375;128.751;138.599;
2103;143.376;263.941;96.4366;128.547;138.514;
2104;146.087;263.836;97.2684;128.847;138.502;
2105;145.788;263.948;96.7078;128.748;138.765;
2106;147.819;264.006;97.3337;129.01;138.609;
2107;146.623;263.955;96.8688;129.291;138.691;
2108;147.689;264.039;97.5022;129.009;139.043;
2109;147.523;264.018;97.0717;129.166;138.963;
2110;148.955;264.149;97.6847;129.178;138.902;
2111;148.575;263.991;97.2403;129.392;139.073;
2112;150.928;264.042;97.8163;129.419;138.97;
2113;147.8;263.845;97.3174;129.446;138.973;
2114;150.128;263.793;98.07;129.903;138.849;
2115;149.482;263.611;97.6315;129.611;139.186;
2116;150.824;263.691;98.323;130.243;138.903;
2117;148.922;263.406;97.7107;129.619;139.254;
2118;149.171;263.54;98.3227;130.334;138.89;
2119;149.981;263.452;98.0635;129.778;138.969;
2120;149.21;263.479;98.507;130.356;139.137;
2121;148.458;263.645;98.4536;129.924;138.782;
2122;148.458;263.645;98.4536;129.924;138.782;
2123;148.458;263.645;98.4536;129.924;138.782;
2124;148.458;263.645;98.4536;129.924;138.782;
2125;151.459;263.832;97.9787;130.12;139.232;
2126;150.283;263.835;98.5899;129.988;139.351;
2127;150.674;263.759;97.9657;130.102;139.324;
2128;149.46;263.838;98.5267;129.962;138.857;
2129;152.225;263.85;98.0773;130.207;138.905;
2130;150.056;263.721;98.6954;130.187;139.177;
2131;149.484;263.638;97.9735;130.086;139.061;
2132;150.135;263.577;98.4658;130.3;139.035;
2133;150.755;263.481;97.9527;130.101;139.126;
2134;150.502;263.426;98.415;129.841;138.884;
2135;148.073;263.411;97.7086;129.744;138.625;
2136;144.873;262.769;98.3175;128.346;138.065;
2137;150.572;262.178;97.8503;126.971;135.498;
2138;129.337;261.609;98.2124;122.756;132.188;
2139;-1;-1;-1;-1;-1;
2140;-1;-1;-1;-1;-1;
2141;-1;-1;-1;-1;-1;
2142;-1;-1;-1;-1;-1;
2143;-1;-1;-1;-1;-1;
2144;-1;-1;-1;-1;-1;
2145;135.875;257.748;106.957;100.452;119.91;
2146;136.112;260.424;100.33;114.833;126.33;
2147;141.256;261.938;97.2136;120.151;130.251;
2148;143.51;262.639;96.8889;121.589;132.188;
2149;146.854;262.301;95.8109;122.011;133.351;
2150;148.204;261.753;96.669;122.662;133.714;
2151;142.204;261.484;96.2951;123.591;134.134;
2152;141.579;261.543;96.9269;124.742;134.633;
2153;138.289;261.434;96.2556;125.003;135.342;
2154;134.786;261.549;96.7963;125.342;135.797;
2155;133.62;261.791;96.1695;125.758;135.917;
2156;132.446;261.983;96.7528;126.38;136.364;
2157;133.655;262.099;96.1176;126.757;136.482;
2158;133.525;262.09;96.8909;126.878;136.436;
2159;132.427;262.233;96.4633;126.906;136.848;
2160;133.248;262.202;97.0333;127.265;136.829;
2161;135.029;262.307;96.4884;127.059;137.135;
2162;137.041;262.273;97.0824;127.471;137.304;
2163;134.962;262.555;96.4898;126.837;137.333;
2164;136.8;262.663;97.0523;127.305;137.457;
2165;136.72;263.191;96.1893;127.177;137.396;
2166;138.313;263.243;96.9943;127.353;137.979;
2167;137.142;263.572;96.2546;127.348;137.626;
2168;138.169;263.715;96.8532;127.497;137.587;
2169;137.62;263.814;96.33;127.22;137.816;
2170;138.566;263.944;96.7936;127.813;137.683;
2171;137.214;264.028;96.1412;127.378;137.844;
2172;139.104;263.97;96.8596;127.567;137.669;
2173;136.83;264.072;95.9756;127.703;137.908;
2174;138.569;263.936;96.6199;127.704;138.086;
2175;139.082;263.993;95.9059;127.595;137.714;
2176;139.068;264.033;96.5293;127.945;137.794;
2177;138.784;264.094;95.8363;127.75;138.128;
2178;139.751;264.224;96.3987;127.684;137.789;
2179;137.779;264.287;95.6609;127.847;138.005;
2180;139.52;264.38;96.161;128.173;138.264;
2181;139.405;264.31;95.5346;127.582;137.984;
2182;138.998;264.286;96.0583;127.925;137.675;
2183;139.399;264.35;95.7958;127.556;138.277;
2184;139.399;264.35;95.7958;127.556;138.277;
2185;139.399;264.35;95.7958;127.556;138.277;
2186;139.399;264.35;95.7958;127.556;138.277;
2187;138.348;264.463;95.226;127.501;138.327;
2188;141.352;264.462;95.8628;127.653;138.877;
2189;140.756;264.392;95.2994;127.345;138.374;
2190;140.111;264.435;95.9002;127.768;138.235;
2191;140.662;264.474;95.2158;127.262;138.241;
2192;140.81;264.434;95.8626;127.9;138.151;
2193;140.24;264.442;94.998;127.256;138.346;
2194;138.976;264.476;95.7218;127.276;138.343;
2195;140.979;264.472;94.9652;127.411;138.608;
2196;139.963;264.512;95.6406;127.634;138.489;
2197;139.887;264.386;95.1678;127.129;138.498;
2198;140.118;264.772;95.5132;127.65;138.411;
2199;140.21;264.62;95.0934;127.541;138.391;
2200;141.873;264.655;95.5287;127.659;138.537;
2201;140.416;264.594;94.921;127.366;138.59;
2202;141.369;264.761;95.5804;127.636;138.459;
2203;142.097;264.654;94.9632;127.738;138.992;
2204;143.872;264.702;95.6828;128.128;138.722;
2205;144.12;264.806;95.4898;128.253;139.018;
2206;145.742;265.158;96.6289;128.825;138.885;
2207;146.313;265.056;96.288;128.783;138.628;
2208;146.869;265.085;96.6513;128.853;138.855;
2209;146.49;265.111;96.1457;128.539;138.68;
2210;148.574;265.242;96.5956;128.793;139.162;
2211;146.858;265.324;96.0557;129.052;138.767;
2212;148.175;265.465;96.7813;128.692;138.774;
2213;148.105;265.303;96.0565;129.061;138.696;
2214;147.561;265.47;96.6122;128.788;138.597;
2215;146.281;265.352;95.9812;128.718;138.834;
2216;148.905;265.54;96.6088;128.622;138.867;
2217;148.432;265.367;96.0501;128.85;138.749;
2218;147.361;265.506;96.5388;128.682;138.695;
2219;147.875;265.445;95.9698;128.505;138.722;
2220;148.504;265.476;96.5906;128.511;138.728;
2221;147.218;265.423;96.0579;128.477;138.99;
2222;149.516;265.465;96.6795;128.746;138.895;
2223;148.681;265.53;96.1141;128.817;138.85;
2224;149.435;265.574;96.7415;128.847;138.763;
2225;148.635;265.501;96.0158;128.669;138.975;
2226;148.866;265.552;96.6537;128.585;138.766;
2227;147.63;265.465;96.2531;128.6;138.895;
2228;148.636;265.572;96.6721;128.526;138.875;
2229;148.063;265.654;96.1112;128.62;138.809;
2230;151.218;265.681;96.727;128.96;138.855;
2231;147.478;265.44;96.2407;128.81;138.755;
2232;149.285;265.587;96.8355;128.778;138.697;
2233;148.414;265.515;96.132;128.995;138.738;
2234;150.329;265.626;96.6864;128.909;138.596;
2235;148.597;265.599;96.1497;128.96;138.894;
2236;151.77;265.657;96.7538;129.123;139.181;
2237;147.986;265.654;96.1354;128.945;138.606;
2238;150.234;265.676;96.6984;129.045;138.799;
2239;147.678;265.534;96.1639;128.583;138.561;
2240;148.881;265.727;96.4619;128.931;138.511;
2241;147.526;265.497;96.0406;128.592;138.739;
2242;149.144;265.627;96.7251;128.897;138.585;
2243;147.447;265.517;96.0831;128.598;138.759;
2244;147.522;265.537;96.5907;129.172;138.98;
2245;146.776;265.485;95.9712;128.879;138.933;
2246;148.065;265.331;96.5823;128.85;138.772;
2247;146.706;265.392;96.1683;128.632;138.526;
2248;148.28;265.481;96.6207;129.027;138.927;
2249;148.533;265.551;96.1085;128.74;138.772;
2250;147.351;265.376;96.5618;128.871;138.655;
2251;146.459;265.394;95.9814;128.64;138.635;
2252;146.319;265.31;96.4043;128.839;138.591;
2253;145.532;265.378;95.8637;128.616;138.921;
2254;147.683;265.395;96.3938;128.838;138.805;
2255;144.017;265.279;95.8936;128.52;138.721;
2256;148.132;265.309;96.3084;128.815;138.761;
2257;145.677;265.276;95.724;128.706;138.853;
2258;147.35;265.261;96.2315;128.967;138.998;
2259;145.438;265.165;95.8206;128.775;138.983;
2260;147.562;265.222;96.3167;128.916;138.957;
2261;145.449;265.323;95.7248;128.778;139.04;
2262;145.982;265.174;96.3154;128.745;138.748;
2263;145.669;265.172;95.7355;128.712;138.796;
2264;147.435;265.164;96.2867;128.517;138.969;
2265;144.791;265.221;95.7014;128.715;138.623;
2266;146.359;265.12;96.189;128.886;138.611;
2267;145.282;265.144;95.5738;128.74;139.094;
2268;147.359;265.015;96.1877;128.847;138.579;
2269;147.359;265.015;96.1877;128.847;138.579;
2270;147.359;265.015;96.1877;128.847;138.579;
2271;144.947;264.942;95.4467;128.746;138.83;
2272;145.86;264.944;96.0933;128.82;138.683;
2273;144.837;264.827;95.5647;128.745;139.009;
2274;147.007;264.894;96.2296;128.795;138.881;
2275;144.883;264.891;95.5051;128.865;138.852;
2276;146.237;264.717;96.1205;128.945;138.733;
2277;144.98;264.832;95.4667;129.162;139;
2278;146.408;264.71;96.0738;129.116;138.78;
2279;144.441;264.765;95.3331;129.122;139.061;
2280;145.536;264.642;96.0054;128.912;138.879;
2281;144.699;264.598;95.3542;129.149;138.851;
2282;145.363;264.592;96.0576;128.67;138.958;
2283;144.719;264.516;95.4534;128.909;138.517;
2284;146.535;264.392;96.1236;128.887;138.833;
2285;142.724;264.213;95.3864;128.886;138.537;
2286;141.103;263.617;95.4238;128.79;138.507;
2287;139.983;263.537;94.9408;128.433;138.495;
2288;142.159;263.378;95.4626;128.695;138.943;
2289;140.829;263.357;95.0238;128.75;138.659;
2290;142.898;263.319;95.5141;128.904;138.741;
2291;140.791;263.296;94.7799;128.351;138.742;
2292;142.01;263.115;95.4677;129.074;138.881;
2293;141.46;263.104;94.9011;128.748;138.832;
2294;141.733;262.969;95.3154;128.956;138.7;
2295;140.514;263.03;94.9412;128.625;139.097;
2296;140.388;262.834;95.3351;128.877;138.952;
2297;139.63;262.85;94.7532;128.966;139.289;
2298;140.432;262.945;95.1655;129.029;139.151;
2299;138.87;262.671;94.7011;128.754;139.208;
2300;140.298;262.605;95.2122;129.001;139.037;
2301;139.042;262.578;94.7035;128.898;139.35;
2302;140.418;262.653;95.263;128.995;139.197;
2303;139.395;262.335;94.7932;128.743;139.192;
2304;139.785;262.337;95.3967;129.223;138.975;
2305;139.236;262.12;94.9519;128.797;139.286;
2306;139.996;262.226;95.3598;129.257;139.223;
2307;139.727;262.156;94.9885;128.948;139.446;
2308;140.52;262.159;95.6799;129.52;139.488;
2309;140.66;261.792;95.9906;130.064;139.456;
2310;140.66;261.792;95.9906;130.064;139.456;
2311;140.188;261.552;95.5637;130.08;139.448;
2312;141.371;261.468;96.2946;130.439;139.366;
2313;139.794;261.263;95.6215;130.256;139.224;
2314;142.772;261.246;96.2431;130.407;139.149;
2315;140.075;261.072;95.5551;130.209;139.508;
2316;142.478;261.053;96.1048;130.637;139.283;
2317;140.064;261.219;95.3563;130.217;139.706;
2318;141.429;261.142;96.1355;130.305;139.282;
2319;139.361;261.442;95.4247;129.932;139.678;
2320;142.379;261.383;96.1649;130.358;139.151;
2321;140.449;261.365;95.3172;130.47;139.487;
2322;141.533;261.536;96.0854;130.395;138.89;
2323;140.435;261.416;95.568;130.339;139.356;
2324;143.204;261.498;96.1541;130.587;139.383;
2325;140.181;261.589;95.6077;130.161;139.423;
2326;142.909;261.539;96.3582;130.61;138.92;
2327;142.346;261.356;96.2544;130.77;139.339;
2328;142.346;261.356;96.2544;130.77;139.339;
2329;140.537;261.245;95.6171;130.571;139.594;
2330;141.505;261.253;96.2067;130.718;139.39;
2331;140.946;261.241;95.4682;130.409;139.229;
2332;141.25;260.986;95.9887;130.67;139.226;
2333;141.606;261.3;95.3347;130.279;139.528;
2334;142.342;261.189;96.1045;130.396;139.242;
2335;141.245;261.301;95.2058;130.451;139.717;
2336;141.237;260.953;95.9115;130.609;139.227;
2337;140.526;261.148;95.2494;129.951;139.449;
2338;141.407;261.254;95.7879;130.389;139.346;
2339;140.866;261.415;95.1782;130.162;139.578;
2340;140.998;261.258;95.8149;130.314;139.061;
2341;140.61;261.334;95.2706;129.881;139.584;
2342;142.057;261.361;95.9459;130.33;139.241;
2343;143.917;261.513;96.2629;130.316;139.048;
2344;143.917;261.513;96.2629;130.316;139.048;
2345;143.917;261.513;96.2629;130.316;139.048;
2346;143.917;261.513;96.2629;130.316;139.048;
2347;140.864;261.28;95.4682;130.144;139.296;
2348;142.759;260.91;96.0483;130.52;139.12;
2349;140.755;260.914;95.4905;130.173;139.53;
2350;140.015;260.376;95.9252;130.574;139.631;
2351;139.022;260.144;95.3631;130.469;139.681;
2352;138.329;259.856;95.8713;130.439;139.412;
2353;139.749;259.635;95.3203;130.425;139.524;
2354;137.931;259.344;95.8922;130.625;139.452;
2355;138.48;259.217;95.2888;130.793;139.466;
2356;137.26;259.02;95.776;130.804;139.484;
2357;135.716;258.76;95.4049;130.358;139.588;
2358;136.206;258.719;95.7756;130.191;139.69;
2359;136.906;258.971;95.2562;130.713;139.473;
2360;136.406;258.961;95.716;130.366;139.351;
2361;136.598;259.295;95.2027;130.294;139.392;
2362;136.761;259.542;95.6177;130.493;139.489;
2363;138.701;259.985;95.0247;129.947;139.714;
2364;137.582;260.035;95.4141;130.084;139.664;
2365;136.929;260.264;94.7612;129.827;139.489;
2366;138.885;260.244;95.4651;129.928;139.896;
2367;139.294;260.256;94.8612;129.62;139.469;
2368;137.104;260.238;95.3156;129.884;139.714;
2369;137.594;260.342;94.6108;129.538;139.835;
2370;136.776;260.171;95.2078;129.814;139.62;
2371;137.277;260.154;94.5994;129.619;139.605;
2372;138.187;259.926;95.1879;129.812;139.87;
2373;135.892;259.939;94.5846;129.289;139.557;
2374;136.143;259.817;94.7991;129.979;139.496;
2375;135.266;259.582;94.3774;129.284;139.326;
2376;136.571;259.675;94.8014;129.878;139.377;
2377;133.61;259.807;94.092;129.381;139.39;
2378;136.266;259.74;94.6767;129.685;139.654;
2379;135.503;259.95;94.1595;129.376;139.507;
2380;136.504;259.822;94.8509;129.418;139.757;
2381;135.587;259.931;94.3917;129.135;139.386;
2382;136.647;259.942;94.8358;129.683;139.506;
2383;137.325;260.168;94.4531;129.311;139.51;
2384;136.834;260.19;94.9063;129.694;139.554;
2385;136.833;260.312;94.5881;129.312;139.43;
2386;136.676;260.261;95.1134;129.618;139.634;
2387;137.038;260.359;94.6547;129.48;139.447;
2388;137.279;260.368;95.1048;129.309;139.546;
2389;137.217;260.294;94.5246;129.515;139.732;
2390;137.059;260.37;94.9466;129.583;139.355;
2391;138.174;260.409;94.7446;129.486;139.729;
2392;136.785;260.359;94.9632;129.434;139.277;
2393;129.204;258.223;93.6771;128.933;137.94;
2394;119.218;254.725;91.3269;128.073;138.367;
2395;120.337;254.475;89.8376;127.78;139.044;
2396;120.204;254.168;90.4725;127.772;138.856;
2397;121.16;254.275;89.7855;128.439;139.197;
2398;121.479;254.109;90.4656;128.603;139.077;
2399;122.187;254.399;90.6317;128.682;139.292;
2400;122.187;254.399;90.6317;128.682;139.292;
2401;122.187;254.399;90.6317;128.682;139.292;
2402;122.187;254.399;90.6317;128.682;139.292;
2403;121.616;254.325;89.8748;128.752;139.129;
2404;121.405;254.556;90.4303;128.512;138.899;
2405;121.255;254.66;89.9364;128.756;139.052;
2406;122.213;254.772;90.4043;128.637;138.741;
2407;122.352;254.926;89.9077;128.709;139.102;
2408;123.231;254.862;90.4059;128.637;139.275;
2409;123.337;254.949;89.9678;128.777;139.274;
2410;123.21;254.903;90.4462;128.705;139.324;
2411;124.125;254.759;89.7846;128.654;139.566;
2412;123.731;254.685;90.3618;129.094;139.442;
2413;125.101;254.733;89.5623;129.196;140.023;
2414;124.768;254.749;90.3029;129.341;139.613;
2415;135.003;258.575;92.4198;128.784;140.567;
2416;135.003;258.575;92.4198;128.784;140.567;
2417;135.003;258.575;92.4198;128.784;140.567;
2418;135.003;258.575;92.4198;128.784;140.567;
2419;139.178;263.036;93.1493;128.629;139.797;
2420;138.656;262.967;93.8027;128.624;139.476;
2421;139.708;263.01;93.3152;129.128;139.556;
2422;138.592;263.111;93.72;128.914;139.625;
2423;140.536;262.798;93.4021;129.42;139.594;
2424;140.405;263.085;93.7281;129.484;139.926;
2425;138.518;262.981;93.2194;129.537;139.979;
2426;138.799;262.846;93.7716;129.034;140.095;
2427;139.661;262.882;93.3182;129.417;139.796;
2428;139.606;262.977;93.741;129.183;140.081;
2429;139.066;262.832;93.3093;129.341;139.983;
2430;137.623;262.654;93.9319;129.014;140.058;
2431;138.176;262.794;93.3573;129.315;139.988;
2432;136.841;262.529;93.6504;128.849;139.264;
2433;132.514;261.272;92.3473;128.061;139.641;
2434;133.241;261.328;92.6521;128.024;139.478;
2435;133.063;261.215;92.6155;127.77;139.418;
2436;133.063;261.215;92.6155;127.77;139.418;
2437;132.811;261.237;91.9846;128.422;139.976;
2438;132.646;261.085;92.5865;127.956;139.432;
2439;132.056;261.011;91.9079;128.112;139.672;
2440;132.632;261.008;92.5785;127.91;139.571;
2441;133.821;261.391;92.0434;128.251;140.023;
2442;133.819;261.324;92.5977;128.035;139.426;
2443;133.583;261.265;92.1149;127.774;139.858;
2444;133.661;261.339;92.5549;127.899;139.28;
2445;133.281;261.463;92.051;128.201;139.65;
2446;133.392;261.284;92.6445;127.72;139.477;
2447;134.088;261.521;92.144;128.014;139.872;
2448;132.151;261.407;92.6422;127.856;139.519;
2449;132.071;261.23;92.088;128.127;139.743;
2450;132.543;261.255;92.6685;127.642;139.589;
2451;131.998;261.159;92.1992;127.985;139.643;
2452;131.957;261.179;92.6665;127.973;139.323;
2453;131.644;261.169;92.1467;128.108;139.437;
2454;131.557;261.262;92.6231;127.305;139.136;
2455;131.264;261.093;92.0864;127.412;139.485;
2456;130.64;261.121;92.5382;127.038;139.455;
2457;131.067;260.815;91.9159;127.285;139.576;
2458;130.555;260.85;92.446;127.344;139.576;
2459;130.725;260.84;91.6595;127.496;139.364;
2460;131.279;260.6;92.322;127.078;139.384;
2461;130.411;260.453;91.435;127.445;139.445;
2462;131.077;260.542;92.2334;127.256;139.712;
2463;129.993;260.608;91.5307;127.488;139.326;
2464;131.269;260.514;92.2423;127.566;139.713;
2465;131.647;260.627;91.5715;127.569;139.237;
2466;132.421;261.049;92.2588;127.65;139.727;
2467;132.737;261.275;91.6986;127.409;139.788;
2468;133.575;261.543;92.3347;127.393;139.786;
2469;133.349;261.77;91.8058;127.513;139.591;
2470;134.895;262.195;92.3893;127.098;139.787;
2471;134.818;262.205;91.6912;127.681;139.664;
2472;134.188;262.373;92.3547;127.349;139.632;
2473;134.304;262.358;91.6465;127.525;139.467;
2474;133.817;262.339;92.2115;127.28;139.655;
2475;134.575;262.367;91.446;127.668;139.777;
2476;133.432;262.268;91.9906;127.348;139.651;
2477;134.809;262.029;91.1826;127.904;139.249;
2478;133.824;261.695;91.8179;127.176;139.752;
2479;132.966;261.528;91.1314;128.03;139.632;
2480;132.366;261.124;91.695;127.771;139.56;
2481;133.214;261.223;90.8734;127.985;139.144;
2482;132.144;261.294;91.5972;127.418;139.637;
2483;133.777;261.25;90.8377;127.546;139.271;
2484;131.769;261.305;91.5856;127.326;139.436;
2485;132.808;261.346;90.8596;127.47;139.337;
2486;132.715;261.322;91.5532;127.516;139.788;
2487;132.336;261.6;90.9468;127.68;139.346;
2488;133.565;261.835;91.569;127.496;139.495;
2489;134.487;261.92;91.0082;127.687;139.551;
2490;133.605;261.801;91.5726;127.228;139.701;
2491;133.095;261.925;91.1173;127.203;139.568;
2492;133.915;261.877;91.69;127.156;139.744;
2493;134.533;261.958;90.9638;127.481;139.679;
2494;133.951;261.981;91.6195;126.948;139.694;
2495;133.67;261.976;90.9697;127.233;139.638;
2496;134.058;261.885;91.6322;127.148;139.439;
2497;134.155;261.975;90.688;127.181;139.561;
2498;133.641;261.856;91.2683;126.805;139.688;
2499;134.042;261.979;90.5643;127.322;139.271;
2500;133.723;261.927;91.3483;126.685;139.52;
2501;133.289;262.088;90.7094;126.685;139.455;
2502;134.156;261.96;91.3023;126.701;139.33;
2503;134.835;262.003;90.9412;126.748;139.624;
2504;133.819;261.986;91.2915;126.731;139.565;
2505;134.554;262.116;90.7796;127.031;139.628;
2506;133.51;262.128;91.1407;126.966;139.464;
2507;133.65;262.018;90.5322;126.756;139.381;
2508;133.896;262.09;91.245;126.969;139.437;
2509;134.3;262.126;90.6495;126.984;139.412;
2510;133.816;261.99;91.1276;126.731;139.16;
2511;134.019;261.815;90.4229;126.912;139.094;
2512;133.926;261.839;91.199;127.052;139.205;
2513;134.059;261.895;90.6275;127.157;139.26;
2514;132.518;261.818;91.1373;126.86;139.364;
2515;134.012;261.873;90.4472;126.961;139.465;
2516;133.394;262.022;91.11;126.902;139.43;
2517;132.469;262.02;90.4712;127.092;139.294;
2518;133.283;261.928;91.1609;126.902;139.259;
2519;133.062;262.036;90.4547;126.813;138.996;
2520;134.318;262.054;91.2216;127.071;139.455;
2521;134.825;262.079;90.4648;127.089;139.268;
2522;133.774;262.145;91.1147;126.9;139.437;
2523;133.143;262.292;90.6472;127.069;139.418;
2524;134.345;262.147;91.1793;127.295;139.178;
2525;133.694;262.116;90.4602;127.214;139.388;
2526;133.08;262.217;91.1848;127.025;139.254;
2527;133.589;262.303;90.4236;126.838;139.336;
2528;133.727;262.232;91.078;127.281;139.227;
2529;133.507;262.448;90.4217;126.88;139.34;
2530;133.918;262.412;91.228;126.844;139.537;
2531;134.167;262.324;90.4969;127.158;139.487;
2532;134.142;262.307;91.1606;127.139;139.05;
2533;133.316;262.55;90.6879;127.129;139.755;
2534;134.603;262.482;91.3057;126.716;139.324;
2535;135.126;262.475;90.5714;127.201;139.54;
2536;133.95;262.377;91.3655;127.015;139.442;
2537;134.813;262.395;90.628;126.957;139.413;
2538;134.548;262.433;91.2534;127.217;139.254;
2539;134.273;262.455;90.7887;126.992;139.167;
2540;134.4;262.499;91.4363;126.687;139.233;
2541;133.975;262.427;90.7725;127.039;139.59;
2542;133.822;262.429;91.5009;127.056;139.406;
